"","point_latitude","point_longitude","value","start_time","id"
"1",50.8507,4.5982,32.23375,"2020-01-01 00:00:00","1"
"2",50.855,4.696,34.674,"2020-01-01 00:00:00","2"
"3",50.8562,4.6857,28.0191666666667,"2020-01-01 00:00:00","3"
"4",50.8568,4.6856,31.1848,"2020-01-01 00:00:00","4"
"5",50.8577,4.6984,54.9470833333333,"2020-01-01 00:00:00","5"
"6",50.858,4.693,35.2245833333333,"2020-01-01 00:00:00","6"
"7",50.8607,4.6985,25.6816,"2020-01-01 00:00:00","7"
"8",50.8616,4.7115,32.1068,"2020-01-01 00:00:00","8"
"9",50.8617,4.7134,42.395,"2020-01-01 00:00:00","9"
"10",50.8642,4.6799,34.6244,"2020-01-01 00:00:00","10"
"11",50.8668,4.7105,31.192,"2020-01-01 00:00:00","11"
"12",50.8676,4.7227,29.0054166666667,"2020-01-01 00:00:00","12"
"13",50.8677,4.7002,18.1816,"2020-01-01 00:00:00","13"
"14",50.869,4.6961,32.1109523809524,"2020-01-01 00:00:00","14"
"15",50.8693,4.7019,25.8613636363636,"2020-01-01 00:00:00","15"
"16",50.8697,4.7071,36.3470833333333,"2020-01-01 00:00:00","16"
"17",50.8706,4.6052,29.404,"2020-01-01 00:00:00","17"
"18",50.8718,4.7148,30.0044,"2020-01-01 00:00:00","18"
"19",50.8719,4.7131,38.9008333333333,"2020-01-01 00:00:00","19"
"20",50.8723,4.7308,33.2285,"2020-01-01 00:00:00","20"
"21",50.8724,4.7167,27.3554166666667,"2020-01-01 00:00:00","21"
"22",50.8727,4.7118,39.9758333333333,"2020-01-01 00:00:00","22"
"23",50.8727,4.7315,26.7830434782609,"2020-01-01 00:00:00","23"
"24",50.873,4.7112,35.8468,"2020-01-01 00:00:00","24"
"25",50.8732,4.6982,60.8345833333333,"2020-01-01 00:00:00","25"
"26",50.8756,4.7145,34.6285714285714,"2020-01-01 00:00:00","26"
"27",50.8758,4.721,28.4829166666667,"2020-01-01 00:00:00","27"
"28",50.8758,4.7367,24.5745833333333,"2020-01-01 00:00:00","28"
"29",50.8763,4.6908,29.3,"2020-01-01 00:00:00","29"
"30",50.8765,4.7386,43.77,"2020-01-01 00:00:00","30"
"31",50.8775,4.741,23.25875,"2020-01-01 00:00:00","31"
"32",50.8821,4.719,22.1526530612245,"2020-01-01 00:00:00","32"
"33",50.8825,4.7304,29.5295833333333,"2020-01-01 00:00:00","33"
"34",50.8834,4.6989,31.8025,"2020-01-01 00:00:00","34"
"35",50.8859,4.6934,28.7068,"2020-01-01 00:00:00","35"
"36",50.8861,4.6979,31.45625,"2020-01-01 00:00:00","36"
"37",50.8876,4.7501,41.1504,"2020-01-01 00:00:00","37"
"38",50.8891,4.7445,31.8052,"2020-01-01 00:00:00","38"
"39",50.8894,4.7231,41.5664,"2020-01-01 00:00:00","39"
"40",50.8895,4.7306,24.55,"2020-01-01 00:00:00","40"
"41",50.89,4.7214,25.3,"2020-01-01 00:00:00","41"
"42",50.8903,4.7234,36.3284,"2020-01-01 00:00:00","42"
"43",50.8908,4.726,25.9968,"2020-01-01 00:00:00","43"
"44",50.8922,4.696,30.1708,"2020-01-01 00:00:00","44"
"45",50.8923,4.6923,31.827,"2020-01-01 00:00:00","45"
"46",50.8948,4.7019,34.928,"2020-01-01 00:00:00","46"
"47",50.8994,4.7193,28.0972,"2020-01-01 00:00:00","47"
"48",50.9003,4.6477,51.8066666666667,"2020-01-01 00:00:00","48"
"49",50.9009,4.6957,30.1591666666667,"2020-01-01 00:00:00","49"
"50",50.901,4.6726,40.6420833333333,"2020-01-01 00:00:00","50"
"51",50.9044,4.6942,33.2488,"2020-01-01 00:00:00","51"
"52",50.9062,4.7002,22.9996,"2020-01-01 00:00:00","52"
"53",50.9087,4.6622,14.2952,"2020-01-01 00:00:00","53"
"54",50.9186,4.6873,41.8371428571429,"2020-01-01 00:00:00","54"
"55",50.9477,4.8329,30.1981818181818,"2020-01-01 00:00:00","55"
"56",50.8507,4.5982,32.5933333333333,"2020-01-01 01:00:00","56"
"57",50.855,4.696,30.27875,"2020-01-01 01:00:00","57"
"58",50.8562,4.6857,23.2179166666667,"2020-01-01 01:00:00","58"
"59",50.8568,4.6856,28.2654166666667,"2020-01-01 01:00:00","59"
"60",50.8577,4.6984,49.0925,"2020-01-01 01:00:00","60"
"61",50.858,4.693,33.31,"2020-01-01 01:00:00","61"
"62",50.8607,4.6985,22.2666666666667,"2020-01-01 01:00:00","62"
"63",50.8616,4.7115,29.5165217391304,"2020-01-01 01:00:00","63"
"64",50.8617,4.7134,40.1020833333333,"2020-01-01 01:00:00","64"
"65",50.8642,4.6799,32.2575,"2020-01-01 01:00:00","65"
"66",50.8668,4.7105,30.2366666666667,"2020-01-01 01:00:00","66"
"67",50.8676,4.7227,26.7133333333333,"2020-01-01 01:00:00","67"
"68",50.8677,4.7002,18.0478260869565,"2020-01-01 01:00:00","68"
"69",50.869,4.6961,30.7240909090909,"2020-01-01 01:00:00","69"
"70",50.8693,4.7019,24.877619047619,"2020-01-01 01:00:00","70"
"71",50.8697,4.7071,34.9141666666667,"2020-01-01 01:00:00","71"
"72",50.8706,4.6052,29.35625,"2020-01-01 01:00:00","72"
"73",50.8718,4.7148,27.695,"2020-01-01 01:00:00","73"
"74",50.8719,4.7131,36.2356,"2020-01-01 01:00:00","74"
"75",50.8723,4.7308,30.5518181818182,"2020-01-01 01:00:00","75"
"76",50.8724,4.7167,25.3348,"2020-01-01 01:00:00","76"
"77",50.8727,4.7118,37.254,"2020-01-01 01:00:00","77"
"78",50.8727,4.7315,44.525652173913,"2020-01-01 01:00:00","78"
"79",50.873,4.7112,35.5170833333333,"2020-01-01 01:00:00","79"
"80",50.8732,4.6982,36.8754166666667,"2020-01-01 01:00:00","80"
"81",50.8756,4.7145,31.8876470588235,"2020-01-01 01:00:00","81"
"82",50.8758,4.721,26.0665217391304,"2020-01-01 01:00:00","82"
"83",50.8758,4.7367,22.64,"2020-01-01 01:00:00","83"
"84",50.8763,4.6908,27.281,"2020-01-01 01:00:00","84"
"85",50.8765,4.7386,38.815,"2020-01-01 01:00:00","85"
"86",50.8775,4.741,21.845,"2020-01-01 01:00:00","86"
"87",50.8821,4.719,22.1333333333333,"2020-01-01 01:00:00","87"
"88",50.8825,4.7304,30.8064,"2020-01-01 01:00:00","88"
"89",50.8834,4.6989,29.1369565217391,"2020-01-01 01:00:00","89"
"90",50.8859,4.6934,25.0304166666667,"2020-01-01 01:00:00","90"
"91",50.8861,4.6979,29.9278260869565,"2020-01-01 01:00:00","91"
"92",50.8876,4.7501,38.5804166666667,"2020-01-01 01:00:00","92"
"93",50.8891,4.7445,29.25875,"2020-01-01 01:00:00","93"
"94",50.8894,4.7231,39.4379166666667,"2020-01-01 01:00:00","94"
"95",50.8895,4.7306,25.1,"2020-01-01 01:00:00","95"
"96",50.89,4.7214,24.5733333333333,"2020-01-01 01:00:00","96"
"97",50.8903,4.7234,34.9158333333333,"2020-01-01 01:00:00","97"
"98",50.8908,4.726,25.4858333333333,"2020-01-01 01:00:00","98"
"99",50.8922,4.696,30.6591666666667,"2020-01-01 01:00:00","99"
"100",50.8923,4.6923,30.6760714285714,"2020-01-01 01:00:00","100"
"101",50.8948,4.7019,34.1416666666667,"2020-01-01 01:00:00","101"
"102",50.8994,4.7193,26.89,"2020-01-01 01:00:00","102"
"103",50.9003,4.6477,48.50625,"2020-01-01 01:00:00","103"
"104",50.9009,4.6957,28.0845833333333,"2020-01-01 01:00:00","104"
"105",50.901,4.6726,37.0068,"2020-01-01 01:00:00","105"
"106",50.9044,4.6942,31.4183333333333,"2020-01-01 01:00:00","106"
"107",50.9062,4.7002,22.4066666666667,"2020-01-01 01:00:00","107"
"108",50.9087,4.6622,13.76125,"2020-01-01 01:00:00","108"
"109",50.9186,4.6873,43.3491666666667,"2020-01-01 01:00:00","109"
"110",50.9477,4.8329,33.6128,"2020-01-01 01:00:00","110"
"111",50.8507,4.5982,26.0316666666667,"2020-01-01 02:00:00","111"
"112",50.855,4.696,26.1066666666667,"2020-01-01 02:00:00","112"
"113",50.8562,4.6857,19.9483333333333,"2020-01-01 02:00:00","113"
"114",50.8568,4.6856,24.24875,"2020-01-01 02:00:00","114"
"115",50.8577,4.6984,43.4624,"2020-01-01 02:00:00","115"
"116",50.858,4.693,30.12,"2020-01-01 02:00:00","116"
"117",50.8607,4.6985,20.5108333333333,"2020-01-01 02:00:00","117"
"118",50.8616,4.7115,25.7904166666667,"2020-01-01 02:00:00","118"
"119",50.8617,4.7134,31.5595833333333,"2020-01-01 02:00:00","119"
"120",50.8642,4.6799,29.2070833333333,"2020-01-01 02:00:00","120"
"121",50.8668,4.7105,25.3258333333333,"2020-01-01 02:00:00","121"
"122",50.8676,4.7227,21.606,"2020-01-01 02:00:00","122"
"123",50.8677,4.7002,14.6870833333333,"2020-01-01 02:00:00","123"
"124",50.869,4.6961,25.0426315789474,"2020-01-01 02:00:00","124"
"125",50.8693,4.7019,19.3531818181818,"2020-01-01 02:00:00","125"
"126",50.8697,4.7071,28.2576,"2020-01-01 02:00:00","126"
"127",50.8706,4.6052,23.5928,"2020-01-01 02:00:00","127"
"128",50.8718,4.7148,23.9791666666667,"2020-01-01 02:00:00","128"
"129",50.8719,4.7131,30.6670833333333,"2020-01-01 02:00:00","129"
"130",50.8723,4.7308,27.0641666666667,"2020-01-01 02:00:00","130"
"131",50.8724,4.7167,22.6366666666667,"2020-01-01 02:00:00","131"
"132",50.8727,4.7118,33.5929166666667,"2020-01-01 02:00:00","132"
"133",50.8727,4.7315,19.1859090909091,"2020-01-01 02:00:00","133"
"134",50.873,4.7112,31.1716666666667,"2020-01-01 02:00:00","134"
"135",50.8732,4.6982,26.6972,"2020-01-01 02:00:00","135"
"136",50.8756,4.7145,29.79875,"2020-01-01 02:00:00","136"
"137",50.8758,4.721,27.0212,"2020-01-01 02:00:00","137"
"138",50.8758,4.7367,21.1268,"2020-01-01 02:00:00","138"
"139",50.8763,4.6908,22.1675,"2020-01-01 02:00:00","139"
"140",50.8765,4.7386,40.07,"2020-01-01 02:00:00","140"
"141",50.8775,4.741,21.6376,"2020-01-01 02:00:00","141"
"142",50.8821,4.719,19.9142857142857,"2020-01-01 02:00:00","142"
"143",50.8825,4.7304,29.7320833333333,"2020-01-01 02:00:00","143"
"144",50.8834,4.6989,30.754347826087,"2020-01-01 02:00:00","144"
"145",50.8859,4.6934,27.8020833333333,"2020-01-01 02:00:00","145"
"146",50.8861,4.6979,28.1490909090909,"2020-01-01 02:00:00","146"
"147",50.8876,4.7501,37.8336,"2020-01-01 02:00:00","147"
"148",50.8891,4.7445,28.5129166666667,"2020-01-01 02:00:00","148"
"149",50.8894,4.7231,35.49,"2020-01-01 02:00:00","149"
"150",50.8895,4.7306,22.47,"2020-01-01 02:00:00","150"
"151",50.89,4.7214,21.85,"2020-01-01 02:00:00","151"
"152",50.8903,4.7234,33.1333333333333,"2020-01-01 02:00:00","152"
"153",50.8908,4.726,22.26875,"2020-01-01 02:00:00","153"
"154",50.8922,4.696,26.6620833333333,"2020-01-01 02:00:00","154"
"155",50.8948,4.7019,30.2191666666667,"2020-01-01 02:00:00","155"
"156",50.8994,4.7193,24.3464,"2020-01-01 02:00:00","156"
"157",50.9003,4.6477,42.6972,"2020-01-01 02:00:00","157"
"158",50.9009,4.6957,24.5576,"2020-01-01 02:00:00","158"
"159",50.901,4.6726,33.5804166666667,"2020-01-01 02:00:00","159"
"160",50.9044,4.6942,28.2412,"2020-01-01 02:00:00","160"
"161",50.9062,4.7002,19.1925,"2020-01-01 02:00:00","161"
"162",50.9087,4.6622,12.6496,"2020-01-01 02:00:00","162"
"163",50.9186,4.6873,43.1582608695652,"2020-01-01 02:00:00","163"
"164",50.9477,4.8329,31.3658333333333,"2020-01-01 02:00:00","164"
"165",50.8507,4.5982,24.0069565217391,"2020-01-01 03:00:00","165"
"166",50.855,4.696,20.4918181818182,"2020-01-01 03:00:00","166"
"167",50.8562,4.6857,22.2904166666667,"2020-01-01 03:00:00","167"
"168",50.8568,4.6856,23.9626086956522,"2020-01-01 03:00:00","168"
"169",50.8577,4.6984,51.2316666666667,"2020-01-01 03:00:00","169"
"170",50.858,4.693,25.9291304347826,"2020-01-01 03:00:00","170"
"171",50.8607,4.6985,15.9291666666667,"2020-01-01 03:00:00","171"
"172",50.8616,4.7115,24.8704166666667,"2020-01-01 03:00:00","172"
"173",50.8617,4.7134,28.9379166666667,"2020-01-01 03:00:00","173"
"174",50.8642,4.6799,28.9433333333333,"2020-01-01 03:00:00","174"
"175",50.8668,4.7105,25.4195833333333,"2020-01-01 03:00:00","175"
"176",50.8676,4.7227,25.75125,"2020-01-01 03:00:00","176"
"177",50.8677,4.7002,13.8161904761905,"2020-01-01 03:00:00","177"
"178",50.869,4.6961,26.2247619047619,"2020-01-01 03:00:00","178"
"179",50.8693,4.7019,19.691,"2020-01-01 03:00:00","179"
"180",50.8697,4.7071,33.9078260869565,"2020-01-01 03:00:00","180"
"181",50.8706,4.6052,21.5804166666667,"2020-01-01 03:00:00","181"
"182",50.8718,4.7148,24.7604166666667,"2020-01-01 03:00:00","182"
"183",50.8719,4.7131,31.28,"2020-01-01 03:00:00","183"
"184",50.8723,4.7308,26.3753846153846,"2020-01-01 03:00:00","184"
"185",50.8724,4.7167,24.0133333333333,"2020-01-01 03:00:00","185"
"186",50.8727,4.7118,37.4408333333333,"2020-01-01 03:00:00","186"
"187",50.8727,4.7315,19.4582352941176,"2020-01-01 03:00:00","187"
"188",50.873,4.7112,27.5558333333333,"2020-01-01 03:00:00","188"
"189",50.8732,4.6982,26.8816666666667,"2020-01-01 03:00:00","189"
"190",50.8756,4.7145,32.2422222222222,"2020-01-01 03:00:00","190"
"191",50.8758,4.721,26.9409090909091,"2020-01-01 03:00:00","191"
"192",50.8758,4.7367,19.4752173913043,"2020-01-01 03:00:00","192"
"193",50.8763,4.6908,21.93,"2020-01-01 03:00:00","193"
"194",50.8765,4.7386,40.1518181818182,"2020-01-01 03:00:00","194"
"195",50.8775,4.741,18.5275,"2020-01-01 03:00:00","195"
"196",50.8821,4.719,19.9714583333333,"2020-01-01 03:00:00","196"
"197",50.8825,4.7304,28.6045833333333,"2020-01-01 03:00:00","197"
"198",50.8834,4.6989,31.7385,"2020-01-01 03:00:00","198"
"199",50.8859,4.6934,24.3083333333333,"2020-01-01 03:00:00","199"
"200",50.8861,4.6979,28.1219047619048,"2020-01-01 03:00:00","200"
"201",50.8876,4.7501,37.3117391304348,"2020-01-01 03:00:00","201"
"202",50.8891,4.7445,31.94375,"2020-01-01 03:00:00","202"
"203",50.8894,4.7231,43.6025,"2020-01-01 03:00:00","203"
"204",50.8895,4.7306,20.4428571428571,"2020-01-01 03:00:00","204"
"205",50.89,4.7214,19.6466666666667,"2020-01-01 03:00:00","205"
"206",50.8903,4.7234,32.3331818181818,"2020-01-01 03:00:00","206"
"207",50.8908,4.726,23.2077272727273,"2020-01-01 03:00:00","207"
"208",50.8922,4.696,29.02,"2020-01-01 03:00:00","208"
"209",50.8948,4.7019,36.9325,"2020-01-01 03:00:00","209"
"210",50.8994,4.7193,27.1913043478261,"2020-01-01 03:00:00","210"
"211",50.9003,4.6477,40.9804347826087,"2020-01-01 03:00:00","211"
"212",50.9009,4.6957,24.1366666666667,"2020-01-01 03:00:00","212"
"213",50.901,4.6726,37.3566666666667,"2020-01-01 03:00:00","213"
"214",50.9044,4.6942,28.9817391304348,"2020-01-01 03:00:00","214"
"215",50.9062,4.7002,19.3695833333333,"2020-01-01 03:00:00","215"
"216",50.9087,4.6622,13.1571428571429,"2020-01-01 03:00:00","216"
"217",50.9186,4.6873,38.9381818181818,"2020-01-01 03:00:00","217"
"218",50.9477,4.8329,27.635652173913,"2020-01-01 03:00:00","218"
"219",50.8507,4.5982,18.9441666666667,"2020-01-01 04:00:00","219"
"220",50.855,4.696,18.7729166666667,"2020-01-01 04:00:00","220"
"221",50.8562,4.6857,22.8158333333333,"2020-01-01 04:00:00","221"
"222",50.8568,4.6856,22.82625,"2020-01-01 04:00:00","222"
"223",50.8577,4.6984,47.3320833333333,"2020-01-01 04:00:00","223"
"224",50.858,4.693,22.6132,"2020-01-01 04:00:00","224"
"225",50.8607,4.6985,12.5725,"2020-01-01 04:00:00","225"
"226",50.8616,4.7115,21.4696,"2020-01-01 04:00:00","226"
"227",50.8617,4.7134,28.592,"2020-01-01 04:00:00","227"
"228",50.8642,4.6799,23.2575,"2020-01-01 04:00:00","228"
"229",50.8668,4.7105,20.77375,"2020-01-01 04:00:00","229"
"230",50.8676,4.7227,20.3069565217391,"2020-01-01 04:00:00","230"
"231",50.8677,4.7002,11.7664,"2020-01-01 04:00:00","231"
"232",50.869,4.6961,23.9990909090909,"2020-01-01 04:00:00","232"
"233",50.8693,4.7019,17.2018181818182,"2020-01-01 04:00:00","233"
"234",50.8697,4.7071,28.9928,"2020-01-01 04:00:00","234"
"235",50.8706,4.6052,16.98875,"2020-01-01 04:00:00","235"
"236",50.8718,4.7148,19.8491666666667,"2020-01-01 04:00:00","236"
"237",50.8719,4.7131,28.8291666666667,"2020-01-01 04:00:00","237"
"238",50.8723,4.7308,21.6966666666667,"2020-01-01 04:00:00","238"
"239",50.8724,4.7167,18.8783333333333,"2020-01-01 04:00:00","239"
"240",50.8727,4.7118,34.0233333333333,"2020-01-01 04:00:00","240"
"241",50.8727,4.7315,17.04,"2020-01-01 04:00:00","241"
"242",50.873,4.7112,21.9295833333333,"2020-01-01 04:00:00","242"
"243",50.8732,4.6982,25.4154166666667,"2020-01-01 04:00:00","243"
"244",50.8756,4.7145,27.1208695652174,"2020-01-01 04:00:00","244"
"245",50.8758,4.721,20.9426086956522,"2020-01-01 04:00:00","245"
"246",50.8758,4.7367,16.725,"2020-01-01 04:00:00","246"
"247",50.8763,4.6908,19.6428571428571,"2020-01-01 04:00:00","247"
"248",50.8765,4.7386,39.2778947368421,"2020-01-01 04:00:00","248"
"249",50.8775,4.741,14.6595833333333,"2020-01-01 04:00:00","249"
"250",50.8821,4.719,14.9941666666667,"2020-01-01 04:00:00","250"
"251",50.8825,4.7304,22.06375,"2020-01-01 04:00:00","251"
"252",50.8834,4.6989,25.5041666666667,"2020-01-01 04:00:00","252"
"253",50.8859,4.6934,20.6056,"2020-01-01 04:00:00","253"
"254",50.8861,4.6979,23.44625,"2020-01-01 04:00:00","254"
"255",50.8876,4.7501,29.8032,"2020-01-01 04:00:00","255"
"256",50.8891,4.7445,25.1556,"2020-01-01 04:00:00","256"
"257",50.8894,4.7231,39.6829166666667,"2020-01-01 04:00:00","257"
"258",50.8895,4.7306,16.246,"2020-01-01 04:00:00","258"
"259",50.89,4.7214,14.95,"2020-01-01 04:00:00","259"
"260",50.8903,4.7234,28.6170833333333,"2020-01-01 04:00:00","260"
"261",50.8908,4.726,18.7820833333333,"2020-01-01 04:00:00","261"
"262",50.8922,4.696,20.3268,"2020-01-01 04:00:00","262"
"263",50.8948,4.7019,23.7104166666667,"2020-01-01 04:00:00","263"
"264",50.8994,4.7193,24.7964,"2020-01-01 04:00:00","264"
"265",50.9003,4.6477,50.138,"2020-01-01 04:00:00","265"
"266",50.9009,4.6957,20.6254166666667,"2020-01-01 04:00:00","266"
"267",50.901,4.6726,35.96125,"2020-01-01 04:00:00","267"
"268",50.9044,4.6942,27.3908333333333,"2020-01-01 04:00:00","268"
"269",50.9062,4.7002,15.8188,"2020-01-01 04:00:00","269"
"270",50.9087,4.6622,9.144,"2020-01-01 04:00:00","270"
"271",50.9186,4.6873,29.07625,"2020-01-01 04:00:00","271"
"272",50.9477,4.8329,28.9641666666667,"2020-01-01 04:00:00","272"
"273",50.8507,4.5982,18.3544,"2020-01-01 05:00:00","273"
"274",50.855,4.696,20.1854166666667,"2020-01-01 05:00:00","274"
"275",50.8562,4.6857,23.6183333333333,"2020-01-01 05:00:00","275"
"276",50.8568,4.6856,22.454,"2020-01-01 05:00:00","276"
"277",50.8577,4.6984,50.0748,"2020-01-01 05:00:00","277"
"278",50.858,4.693,23.6983333333333,"2020-01-01 05:00:00","278"
"279",50.8607,4.6985,12.4212,"2020-01-01 05:00:00","279"
"280",50.8616,4.7115,20.8383333333333,"2020-01-01 05:00:00","280"
"281",50.8617,4.7134,30.2375,"2020-01-01 05:00:00","281"
"282",50.8642,4.6799,25.6808,"2020-01-01 05:00:00","282"
"283",50.8668,4.7105,20.0368,"2020-01-01 05:00:00","283"
"284",50.8676,4.7227,20.9616666666667,"2020-01-01 05:00:00","284"
"285",50.8677,4.7002,10.95125,"2020-01-01 05:00:00","285"
"286",50.869,4.6961,22.0145454545455,"2020-01-01 05:00:00","286"
"287",50.8693,4.7019,16.577619047619,"2020-01-01 05:00:00","287"
"288",50.8697,4.7071,29.2154166666667,"2020-01-01 05:00:00","288"
"289",50.8706,4.6052,16.1995833333333,"2020-01-01 05:00:00","289"
"290",50.8718,4.7148,19.938,"2020-01-01 05:00:00","290"
"291",50.8719,4.7131,31.9092,"2020-01-01 05:00:00","291"
"292",50.8723,4.7308,23.4645833333333,"2020-01-01 05:00:00","292"
"293",50.8724,4.7167,18.5320833333333,"2020-01-01 05:00:00","293"
"294",50.8727,4.7118,32.3504166666667,"2020-01-01 05:00:00","294"
"295",50.8727,4.7315,16.28875,"2020-01-01 05:00:00","295"
"296",50.873,4.7112,23.734,"2020-01-01 05:00:00","296"
"297",50.8732,4.6982,26.0516,"2020-01-01 05:00:00","297"
"298",50.8756,4.7145,25.732,"2020-01-01 05:00:00","298"
"299",50.8758,4.721,23.0948,"2020-01-01 05:00:00","299"
"300",50.8758,4.7367,19.0604,"2020-01-01 05:00:00","300"
"301",50.8763,4.6908,21.675,"2020-01-01 05:00:00","301"
"302",50.8765,4.7386,45.5547619047619,"2020-01-01 05:00:00","302"
"303",50.8775,4.741,16.4268,"2020-01-01 05:00:00","303"
"304",50.8821,4.719,15.93375,"2020-01-01 05:00:00","304"
"305",50.8825,4.7304,22.9204166666667,"2020-01-01 05:00:00","305"
"306",50.8834,4.6989,26.7679166666667,"2020-01-01 05:00:00","306"
"307",50.8859,4.6934,18.47625,"2020-01-01 05:00:00","307"
"308",50.8861,4.6979,24.65,"2020-01-01 05:00:00","308"
"309",50.8876,4.7501,35.69875,"2020-01-01 05:00:00","309"
"310",50.8891,4.7445,30.3666666666667,"2020-01-01 05:00:00","310"
"311",50.8894,4.7231,43.3672,"2020-01-01 05:00:00","311"
"312",50.8895,4.7306,17.83,"2020-01-01 05:00:00","312"
"313",50.89,4.7214,15.1733333333333,"2020-01-01 05:00:00","313"
"314",50.8903,4.7234,30.5424,"2020-01-01 05:00:00","314"
"315",50.8908,4.726,21.0766666666667,"2020-01-01 05:00:00","315"
"316",50.8922,4.696,20.5175,"2020-01-01 05:00:00","316"
"317",50.8923,4.6923,24.9845833333333,"2020-01-01 05:00:00","317"
"318",50.8948,4.7019,23.322,"2020-01-01 05:00:00","318"
"319",50.8994,4.7193,23.21,"2020-01-01 05:00:00","319"
"320",50.9003,4.6477,51.9866666666667,"2020-01-01 05:00:00","320"
"321",50.9009,4.6957,20.7164,"2020-01-01 05:00:00","321"
"322",50.901,4.6726,32.8728,"2020-01-01 05:00:00","322"
"323",50.9044,4.6942,28.6524,"2020-01-01 05:00:00","323"
"324",50.9062,4.7002,15.03875,"2020-01-01 05:00:00","324"
"325",50.9087,4.6622,8.54666666666667,"2020-01-01 05:00:00","325"
"326",50.9186,4.6873,25.7854166666667,"2020-01-01 05:00:00","326"
"327",50.9477,4.8329,29.9824,"2020-01-01 05:00:00","327"
"328",50.8507,4.5982,20.3629166666667,"2020-01-01 06:00:00","328"
"329",50.855,4.696,23.5992,"2020-01-01 06:00:00","329"
"330",50.8562,4.6857,30.0764,"2020-01-01 06:00:00","330"
"331",50.8568,4.6856,27.5033333333333,"2020-01-01 06:00:00","331"
"332",50.8577,4.6984,61.3183333333333,"2020-01-01 06:00:00","332"
"333",50.858,4.693,27.1096,"2020-01-01 06:00:00","333"
"334",50.8607,4.6985,13.9491666666667,"2020-01-01 06:00:00","334"
"335",50.8616,4.7115,25.8716,"2020-01-01 06:00:00","335"
"336",50.8617,4.7134,32.8088,"2020-01-01 06:00:00","336"
"337",50.8642,4.6799,31.284,"2020-01-01 06:00:00","337"
"338",50.8668,4.7105,23.0628,"2020-01-01 06:00:00","338"
"339",50.8676,4.7227,22.0412,"2020-01-01 06:00:00","339"
"340",50.8677,4.7002,11.8612,"2020-01-01 06:00:00","340"
"341",50.869,4.6961,28.1371428571429,"2020-01-01 06:00:00","341"
"342",50.8693,4.7019,18.1933333333333,"2020-01-01 06:00:00","342"
"343",50.8697,4.7071,32.6683333333333,"2020-01-01 06:00:00","343"
"344",50.8706,4.6052,18.2116,"2020-01-01 06:00:00","344"
"345",50.8718,4.7148,22.8170833333333,"2020-01-01 06:00:00","345"
"346",50.8719,4.7131,34.2133333333333,"2020-01-01 06:00:00","346"
"347",50.8723,4.7308,27.688,"2020-01-01 06:00:00","347"
"348",50.8724,4.7167,21.5428,"2020-01-01 06:00:00","348"
"349",50.8727,4.7118,38.6016,"2020-01-01 06:00:00","349"
"350",50.8727,4.7315,17.5058333333333,"2020-01-01 06:00:00","350"
"351",50.873,4.7112,33.0941666666667,"2020-01-01 06:00:00","351"
"352",50.8732,4.6982,25.05125,"2020-01-01 06:00:00","352"
"353",50.8756,4.7145,31.795,"2020-01-01 06:00:00","353"
"354",50.8758,4.721,23.7739130434783,"2020-01-01 06:00:00","354"
"355",50.8758,4.7367,20.66,"2020-01-01 06:00:00","355"
"356",50.8763,4.6908,22.4233333333333,"2020-01-01 06:00:00","356"
"357",50.8765,4.7386,50.825,"2020-01-01 06:00:00","357"
"358",50.8775,4.741,17.5254166666667,"2020-01-01 06:00:00","358"
"359",50.8821,4.719,18.0628,"2020-01-01 06:00:00","359"
"360",50.8825,4.7304,23.7284,"2020-01-01 06:00:00","360"
"361",50.8834,4.6989,28.56,"2020-01-01 06:00:00","361"
"362",50.8859,4.6934,22.0792,"2020-01-01 06:00:00","362"
"363",50.8861,4.6979,28.2733333333333,"2020-01-01 06:00:00","363"
"364",50.8876,4.7501,38.9244,"2020-01-01 06:00:00","364"
"365",50.8891,4.7445,33.0596,"2020-01-01 06:00:00","365"
"366",50.8894,4.7231,51.19,"2020-01-01 06:00:00","366"
"367",50.8895,4.7306,22.985,"2020-01-01 06:00:00","367"
"368",50.89,4.7214,18.1733333333333,"2020-01-01 06:00:00","368"
"369",50.8903,4.7234,34.37,"2020-01-01 06:00:00","369"
"370",50.8908,4.726,28.8428,"2020-01-01 06:00:00","370"
"371",50.8922,4.696,23.4113043478261,"2020-01-01 06:00:00","371"
"372",50.8923,4.6923,26.501724137931,"2020-01-01 06:00:00","372"
"373",50.8948,4.7019,31.2424,"2020-01-01 06:00:00","373"
"374",50.8994,4.7193,29.2648,"2020-01-01 06:00:00","374"
"375",50.9003,4.6477,51.0170833333333,"2020-01-01 06:00:00","375"
"376",50.9009,4.6957,25.13125,"2020-01-01 06:00:00","376"
"377",50.901,4.6726,38.7791666666667,"2020-01-01 06:00:00","377"
"378",50.9044,4.6942,36.1636,"2020-01-01 06:00:00","378"
"379",50.9062,4.7002,19.1516,"2020-01-01 06:00:00","379"
"380",50.9087,4.6622,9.9736,"2020-01-01 06:00:00","380"
"381",50.9186,4.6873,29.5165217391304,"2020-01-01 06:00:00","381"
"382",50.9477,4.8329,38.66,"2020-01-01 06:00:00","382"
"383",50.8507,4.5982,23.055,"2020-01-01 07:00:00","383"
"384",50.855,4.696,25.8316,"2020-01-01 07:00:00","384"
"385",50.8562,4.6857,32.676,"2020-01-01 07:00:00","385"
"386",50.8568,4.6856,30.7216,"2020-01-01 07:00:00","386"
